game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
576,1205740953,3,17,18,14,15,1929,0.7747957992998833,0.22403733955659277,0.8376623376623377,0.1614100185528757,283,0.9098939929328622,0.1519434628975265,7.035335689045937,0.446113074204947,2441,0.8905693950177936,0.019572953736654804,0.9690098261526833,0.008314436885865457,3992,0.7215263861055446,0.22695390781563127,3.5751503006012024,0.3682364729458916,1385,0.04406779661016949,0.6576271186440678,0.09737827715355805,0.38451935081148564,4512,0.5676713947990547,0.6875,3.436391843971631,0.3763482565011819,15.3,15.2,14.9,14.44,-1,3,2
577,1205740954,3,17,17,18,15,1931,0.7747957992998833,0.22403733955659277,0.8379629629629629,0.16111111111111112,283,0.9098939929328622,0.1519434628975265,7.035335689045937,0.446113074204947,2446,0.8898756660746003,0.019538188277087035,0.969079939668175,0.008295625942684766,4000,0.7214583333333336,0.22725,3.574,0.3681249999999998,1386,0.043993231810490696,0.6582064297800339,0.09737827715355805,0.38451935081148564,4519,0.5676403334070963,0.687541491480416,3.435937154237663,0.3764291509921073,15.34,15.26,14.94,14.42,0,-1,2
578,1205740955,3,16,16,15,15,1932,0.7750582750582751,0.22377622377622378,0.8379629629629629,0.16111111111111112,283,0.9098939929328622,0.1519434628975265,7.035335689045937,0.446113074204947,2448,0.8900709219858156,0.01950354609929078,0.969079939668175,0.008295625942684766,4007,0.7214458031777725,0.22785126029448466,3.5737459445969555,0.36804342400798584,1387,0.04391891891891892,0.6570945945945946,0.09737827715355805,0.38451935081148564,4529,0.5682637815558994,0.6880105983660852,3.4360786045484653,0.3762051961433722,15.34,15.24,14.9,14.44,0,1,1
579,1205740956,3,15,14,16,14,1938,0.7737819025522041,0.22505800464037123,0.8373382624768947,0.16173752310536044,283,0.9098939929328622,0.1519434628975265,7.035335689045937,0.446113074204947,2451,0.8902654867256637,0.019469026548672566,0.9691032403918614,0.008289374529012811,4016,0.7214475431606908,0.22808764940239043,3.572211155378486,0.36796563745019906,1390,0.045531197301854974,0.6559865092748736,0.09713574097135741,0.3848069738480697,4533,0.5685344510625785,0.6882859033752482,3.4359144054709905,0.3761489815427604,15.3,15.18,14.92,14.44,1,-1,1
580,1205740957,3,10,10,11,11,1940,0.7737819025522041,0.22505800464037123,0.8367158671586716,0.16236162361623616,283,0.9098939929328622,0.1519434628975265,7.035335689045937,0.446113074204947,2452,0.8902654867256637,0.019469026548672566,0.9691265060240963,0.008283132530120483,4024,0.7220013253810473,0.2276341948310139,3.5775347912524853,0.36779324055665985,1391,0.045531197301854974,0.6559865092748736,0.09701492537313433,0.3843283582089552,4542,0.5687289006311467,0.6882430647291942,3.438573315719947,0.37600910024952283,15.14,15.06,14.78,14.34,0,-1,-1
581,1205740958,3,13,13,11,13,1945,0.7734104046242775,0.2254335260115607,0.8370165745856354,0.16206261510128914,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2454,0.8902654867256637,0.019469026548672566,0.968421052631579,0.008270676691729323,4034,0.7219467856552638,0.2278135845314824,3.579573624194348,0.3678111056023796,1395,0.045531197301854974,0.6559865092748736,0.09777227722772278,0.38366336633663367,4546,0.568521777386714,0.6885173779146503,3.439067311922569,0.3760082123478515,15.1,14.98,14.72,14.3,0,2,0
582,1205740959,3,16,16,17,14,1949,0.7741935483870968,0.22465437788018433,0.8362465501379944,0.16283348666053357,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2457,0.8904593639575972,0.019434628975265017,0.9684447783621337,0.008264462809917356,4040,0.7218646864686471,0.22797029702970298,3.580940594059406,0.36775990099009886,1395,0.045531197301854974,0.6559865092748736,0.09777227722772278,0.38366336633663367,4557,0.5686855387316221,0.6883914856265086,3.441957428132543,0.3759783483285786,15.14,14.96,14.78,14.22,0,-1,2
583,1205740960,3,15,16,16,14,1953,0.774712643678161,0.22413793103448276,0.8365472910927456,0.162534435261708,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2460,0.8905560458958517,0.019417475728155338,0.9684921230307577,0.008252063015753939,4050,0.721934156378601,0.22790123456790123,3.579506172839506,0.3679012345679011,1399,0.045454545454545456,0.6548821548821548,0.09741060419235512,0.3834771886559803,4562,0.5689390618149939,0.6882946076282332,3.4416922402455064,0.37589507525938903,15.14,14.94,14.82,14.22,-1,-1,1
584,1205740961,3,16,15,16,15,1954,0.7749712973593571,0.22388059701492538,0.8365472910927456,0.162534435261708,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2461,0.890652557319224,0.019400352733686066,0.9684921230307577,0.008252063015753939,4059,0.7221811612055518,0.22764227642276422,3.5784676028578466,0.3678245873367823,1399,0.045454545454545456,0.6548821548821548,0.09741060419235512,0.3834771886559803,4572,0.5687882764654422,0.6881014873140857,3.4400699912510935,0.3758384368620588,15.14,14.92,14.84,14.18,1,0,1
585,1205740962,3,14,16,16,13,1962,0.7754868270332188,0.22336769759450173,0.8356164383561644,0.1634703196347032,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2464,0.8898678414096917,0.02026431718061674,0.9685393258426966,0.008239700374531835,4067,0.7224817637898535,0.2274403737398574,3.5778214900417997,0.3678387017457584,1402,0.0453781512605042,0.6554621848739496,0.0971709717097171,0.3849938499384994,4577,0.5687131308717505,0.6877867598863885,3.4393707668778677,0.3759194523341343,15.12,14.94,14.96,14.14,-2,-2,1
586,1205740963,3,14,10,13,15,1965,0.7757437070938215,0.2231121281464531,0.8359161349134002,0.16317228805834094,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2469,0.8891820580474934,0.020228671943711522,0.968609865470852,0.008221225710014948,4073,0.7221540224240939,0.22735084704149275,3.578934446354039,0.36778787134790064,1404,0.04522613065326633,0.6566164154103853,0.0971709717097171,0.3849938499384994,4586,0.5685782817269956,0.6879633667684256,3.4391626689925863,0.3758358773077481,15.12,14.82,14.94,14.16,4,1,-1
587,1205740964,3,16,14,12,18,1971,0.775626423690205,0.22323462414578588,0.8362147406733395,0.16287534121929026,284,0.9102112676056338,0.15140845070422534,7.035211267605634,0.44630281690140844,2472,0.8892794376098418,0.020210896309314587,0.9686567164179104,0.008208955223880597,4079,0.7224401405573264,0.22726158372150038,3.579308654081883,0.3677576203317805,1406,0.0451505016722408,0.657190635451505,0.09705159705159705,0.3857493857493858,4594,0.5691118850674797,0.6878537222464084,3.4386155855463647,0.3757255840951965,15.12,14.8,14.94,14.24,2,4,-2
588,1205740965,3,15,15,15,16,1977,0.775255391600454,0.22360953461975028,0.8357531760435571,0.16333938294010888,285,0.9105263157894737,0.1543859649122807,7.035087719298246,0.44649122807017544,2477,0.887719298245614,0.02017543859649123,0.9687267311988086,0.008190618019359643,4081,0.7225761659723926,0.22715020828228374,3.579759862778731,0.3677611696479619,1406,0.0451505016722408,0.657190635451505,0.09705159705159705,0.3857493857493858,4605,0.5690915671371701,0.6877307274701412,3.4382193268186754,0.3756967064784653,15.1,14.82,14.98,14.26,0,0,-1
589,1205740966,3,15,15,14,14,1982,0.7755102040816326,0.2233560090702948,0.8345388788426763,0.16455696202531644,285,0.9105263157894737,0.1543859649122807,7.035087719298246,0.44649122807017544,2484,0.8881118881118881,0.020104895104895104,0.9687964338781575,0.008172362555720654,4084,0.7227799542931769,0.22698334965719882,3.5788442703232124,0.3677358798563498,1409,0.045075125208681135,0.657762938230384,0.09681372549019608,0.3872549019607843,4614,0.5689567981505567,0.6876896402254009,3.4388816644993496,0.3757224389539083,15.14,14.82,15.0,14.28,0,1,1
590,1205740967,3,15,13,15,13,1990,0.7762711864406779,0.22259887005649717,0.8334833483348335,0.16561656165616562,286,0.9108391608391608,0.15384615384615385,7.034965034965035,0.4458041958041958,2489,0.8883071553228621,0.02006980802792321,0.9688658265381764,0.00815418828762046,4087,0.7227387651904414,0.22706141424027404,3.5789087350134574,0.3677106271919091,1411,0.045075125208681135,0.657762938230384,0.09657701711491443,0.3863080684596577,4622,0.5697028703303048,0.687797490263955,3.438554738208568,0.3755589211019759,15.14,14.72,14.98,14.26,2,0,2
591,1205740968,3,16,15,16,14,1994,0.7767756482525366,0.22209695603156707,0.8337825696316262,0.16531895777178796,286,0.9108391608391608,0.15384615384615385,7.034965034965035,0.4458041958041958,2493,0.8884045335658239,0.02005231037489102,0.9681952662721893,0.008136094674556213,4095,0.722751322751323,0.2271062271062271,3.578754578754579,0.36772486772486757,1415,0.045075125208681135,0.657762938230384,0.09610705596107055,0.38564476885644766,4630,0.5701223902087836,0.6874730021598272,3.4390928725701944,0.3755579553635708,15.18,14.72,14.98,14.3,1,0,2
592,1205740969,3,17,16,14,16,1999,0.7777777777777778,0.22109988776655443,0.8339317773788151,0.1651705565529623,286,0.9108391608391608,0.15384615384615385,7.034965034965035,0.4458041958041958,2497,0.8885017421602788,0.02003484320557491,0.9682656826568266,0.008118081180811807,4104,0.7231156595191686,0.22709551656920077,3.577972709551657,0.3677103638726444,1418,0.04492512479201331,0.6572379367720466,0.0959902794653706,0.38517618469015796,4635,0.5701546206400578,0.6875943905070119,3.439697950377562,0.3754225098885292,15.26,14.72,14.94,14.32,1,3,1
593,1205740970,3,17,17,16,13,2003,0.7782754759238522,0.2206047032474804,0.8342293906810035,0.16487455197132617,287,0.9111498257839721,0.15331010452961671,7.034843205574913,0.445993031358885,2502,0.8885987815491732,0.020017406440382943,0.9683590875643856,0.008094186902133923,4108,0.723141837065888,0.2271178188899708,3.577653359298929,0.36759574813372264,1420,0.044850498338870434,0.6578073089700996,0.09587378640776699,0.3859223300970874,4645,0.5698959454610696,0.6876210979547901,3.4383207750269107,0.37536777897380685,15.28,14.76,14.94,14.32,0,1,4
594,1205740971,3,16,16,15,15,2004,0.7785234899328859,0.2203579418344519,0.8342293906810035,0.16487455197132617,287,0.9111498257839721,0.15331010452961671,7.034843205574913,0.445993031358885,2509,0.8888888888888888,0.019965277777777776,0.9684519442406456,0.008070432868672046,4113,0.7232352702812225,0.22732798443958183,3.578166788232434,0.3675135748439904,1420,0.044850498338870434,0.6578073089700996,0.09587378640776699,0.3859223300970874,4657,0.5700737241428677,0.6877818337985828,3.4406270130985614,0.3753668312933933,15.28,14.78,14.92,14.3,0,1,1
595,1205740972,3,19,17,14,15,2008,0.7787709497206704,0.2201117318435754,0.8346738159070599,0.1644325290437891,288,0.9114583333333334,0.1527777777777778,7.034722222222222,0.4470486111111111,2512,0.8890814558058926,0.01993067590987868,0.968475073313783,0.008064516129032258,4121,0.7231658982447629,0.22737199708808542,3.5770444066974036,0.3675887729515488,1420,0.044850498338870434,0.6578073089700996,0.09587378640776699,0.3859223300970874,4664,0.5695040022870215,0.6878216123499142,3.4403945111492282,0.37548241852487124,15.38,14.84,14.86,14.3,2,5,4
596,1205740973,3,16,14,11,12,2012,0.7790178571428571,0.21986607142857142,0.8351158645276292,0.16399286987522282,289,0.9117647058823529,0.1522491349480969,7.034602076124568,0.4463667820069204,2515,0.889273356401384,0.019896193771626297,0.9684981684981685,0.00805860805860806,4128,0.7233930878552974,0.22698643410852712,3.5763081395348837,0.36757105943152435,1422,0.044850498338870434,0.6578073089700996,0.09806295399515738,0.38498789346246975,4672,0.5691709474885849,0.6877140410958904,3.4387842465753424,0.3753745719178081,15.4,14.86,14.8,14.2,2,5,4
597,1205740974,3,15,15,17,15,2015,0.7790178571428571,0.21986607142857142,0.8355555555555556,0.16355555555555557,290,0.9109195402298851,0.15517241379310345,7.0344827586206895,0.44741379310344825,2518,0.8886010362694301,0.019861830742659757,0.9685212298682284,0.008052708638360176,4137,0.7235919748610107,0.22673434856175972,3.5740875030215133,0.3676375795665134,1428,0.044481054365733116,0.6589785831960461,0.09794437726723096,0.3845223700120919,4677,0.5689544579858887,0.6876202694034638,3.4393842206542655,0.37540089801154575,15.36,14.82,14.86,14.22,0,-2,0
598,1205740975,3,13,14,15,17,2018,0.77728285077951,0.22160356347438753,0.8357015985790408,0.16341030195381884,290,0.9109195402298851,0.15517241379310345,7.0344827586206895,0.44741379310344825,2525,0.8886971527178602,0.01984469370146678,0.9686588921282799,0.008017492711370262,4144,0.7233349420849424,0.22683397683397682,3.572876447876448,0.36768018018018,1431,0.044407894736842105,0.6578947368421053,0.097708082026538,0.3848009650180941,4685,0.5689434364994668,0.687299893276414,3.439701173959445,0.3753468516542155,15.4,14.88,14.94,14.28,-1,-2,-4
599,1205740976,3,16,15,15,13,2019,0.77728285077951,0.22160356347438753,0.8358473824312334,0.16326530612244897,290,0.9109195402298851,0.15517241379310345,7.0344827586206895,0.44741379310344825,2527,0.8887931034482759,0.019827586206896553,0.9686817188638019,0.008011653313911144,4154,0.723760231102552,0.2262879152623977,3.572460279248917,0.3675774354036268,1434,0.04433497536945813,0.6584564860426929,0.098676293622142,0.3850782190132371,4693,0.5692520775623272,0.6874067760494353,3.4395908800340935,0.3752397187300233,15.38,14.86,14.92,14.24,1,1,3
600,1205740977,3,17,17,14,16,2026,0.7758046614872364,0.22308546059933407,0.8355437665782494,0.16357206012378425,291,0.9112256586483392,0.15463917525773196,7.034364261168385,0.4475945017182131,2534,0.8889845094664371,0.019793459552495698,0.9687953555878084,0.007982583454281567,4157,0.7237190281452974,0.22612460909309598,3.572047149386577,0.36767300136316233,1435,0.04426229508196721,0.659016393442623,0.098676293622142,0.3850782190132371,4700,0.5691489361702131,0.6874468085106383,3.4385106382978723,0.37542553191489353,15.44,14.92,14.94,14.26,0,3,1
601,1205740978,3,14,16,14,13,2029,0.7760532150776053,0.22283813747228381,0.8358340688437775,0.16328331862312445,292,0.9115296803652969,0.15753424657534246,7.034246575342466,0.4477739726027397,2539,0.8883161512027491,0.019759450171821305,0.9688631426502534,0.007965242577842143,4164,0.7239433237271857,0.22574447646493756,3.5715658021133527,0.3677753762407939,1438,0.044189852700491,0.6595744680851063,0.09843937575030012,0.38535414165666265,4710,0.5691790516631285,0.6870488322717622,3.4373673036093417,0.3756369426751591,15.36,14.96,14.9,14.24,-2,0,1
602,1205740979,3,12,16,12,15,2032,0.7754424778761062,0.2234513274336283,0.8359788359788359,0.16313932980599646,293,0.910693970420933,0.15699658703071673,7.034129692832765,0.44880546075085326,2542,0.8884120171673819,0.019742489270386267,0.9689081706435285,0.007953723788864787,4174,0.7236463823670344,0.22664111164350742,3.573550551030187,0.36785257946014993,1442,0.04404567699836868,0.6590538336052202,0.09820359281437126,0.38562874251497004,4716,0.5694091037602492,0.6868108566581849,3.4374469889737065,0.3755477806050324,15.28,14.96,14.84,14.24,-4,0,-3
603,1205740980,3,15,17,15,16,2038,0.7759381898454746,0.2229580573951435,0.835676625659051,0.1634446397188049,293,0.910693970420933,0.15699658703071673,7.034129692832765,0.44880546075085326,2547,0.8887938408896493,0.019674935842600515,0.9689306358381503,0.007947976878612716,4178,0.7236716132120635,0.226663475347056,3.574198180947822,0.3677995851284504,1443,0.04404567699836868,0.6590538336052202,0.09928229665071771,0.38516746411483255,4726,0.5694209338411628,0.6870503597122302,3.4363097757088448,0.37559952038369293,15.32,14.98,14.84,14.28,-2,0,-1
604,1205740981,3,15,19,17,15,2041,0.776431718061674,0.22246696035242292,0.835820895522388,0.16330114135206322,294,0.910997732426304,0.1564625850340136,7.034013605442177,0.4481292517006803,2551,0.8889837745516652,0.01964133219470538,0.9689754689754689,0.007936507936507936,4182,0.7239359158297468,0.2269249163079866,3.5738880918220945,0.36780647218236867,1447,0.04390243902439024,0.6601626016260163,0.09904534606205251,0.38663484486873506,4735,0.5693945793734605,0.6870116156282999,3.4365364308342135,0.3755719816965856,15.3,15.02,14.86,14.36,-4,-2,0
605,1205740982,3,16,15,16,15,2045,0.7766776677667767,0.2222222222222222,0.8362521891418564,0.1628721541155867,295,0.9112994350282487,0.15593220338983052,7.033898305084746,0.44745762711864406,2555,0.8890784982935154,0.01962457337883959,0.9690424766018718,0.007919366450683946,4189,0.7239794700405828,0.2270231558844593,3.5760324659823346,0.3678483329354657,1450,0.04376012965964344,0.6596434359805511,0.09892729439809297,0.3873659117997616,4741,0.5698340715742112,0.6871967939253322,3.43661674752162,0.3755185263305912,15.3,15.04,14.88,14.36,1,0,1
606,1205740983,3,15,15,14,13,2050,0.7760702524698134,0.22283205268935236,0.8366812227074236,0.16244541484716157,296,0.9115990990990992,0.1554054054054054,7.033783783783784,0.44763513513513514,2557,0.8891730605285593,0.0196078431372549,0.9690647482014388,0.007913669064748202,4198,0.7239360012704467,0.22677465459742735,3.5762267746545975,0.3678735905986976,1451,0.04376012965964344,0.6596434359805511,0.0988095238095238,0.3869047619047619,4749,0.5699270021758971,0.6873025900189513,3.4352495262160456,0.3753597248543552,15.24,15.06,14.88,14.34,0,1,2
607,1205740984,3,14,16,16,11,2052,0.7760702524698134,0.22283205268935236,0.8369659982563208,0.16216216216216217,298,0.9105145413870247,0.15436241610738255,7.033557046979865,0.4471476510067114,2559,0.889267461669506,0.019591141396933562,0.9690869877785766,0.007907979870596693,4202,0.7234848484848488,0.2267967634459781,3.5763921941932413,0.3678208789465332,1454,0.04376012965964344,0.6596434359805511,0.09845788849347568,0.3879003558718861,4758,0.5693743869973382,0.6870533837746953,3.4358974358974357,0.37549040212974627,15.16,15.06,14.9,14.2,-2,-2,3
608,1205740985,3,14,16,15,16,2055,0.7763157894736842,0.2225877192982456,0.8363794604003482,0.16275021758050479,298,0.9105145413870247,0.15436241610738255,7.033557046979865,0.4471476510067114,2563,0.8885106382978724,0.01957446808510638,0.9691535150645624,0.007890961262553802,4210,0.723653998416469,0.22684085510688837,3.575771971496437,0.36765637371338067,1459,0.043548387096774194,0.6596774193548387,0.09822485207100591,0.3893491124260355,4764,0.5693919675342853,0.6870277078085643,3.4353484466834594,0.37543730758466265,15.16,15.1,14.92,14.28,-2,-1,-2
609,1205740986,3,17,17,14,17,2062,0.7768052516411379,0.22210065645514224,0.8370883882149047,0.16204506065857885,298,0.9105145413870247,0.15436241610738255,7.033557046979865,0.4471476510067114,2567,0.8886054421768708,0.0195578231292517,0.9692197566213314,0.007874015748031496,4215,0.7237445630684068,0.22680901542111506,3.576037959667853,0.3676354290233292,1461,0.04340836012861737,0.6607717041800643,0.09822485207100591,0.3893491124260355,4772,0.5695550433081871,0.6867141659681475,3.4341994970662197,0.3755413523330538,15.18,15.14,14.9,14.34,0,3,0
610,1205740987,3,15,15,14,13,2069,0.777292576419214,0.22161572052401746,0.8377911993097498,0.16134598792062121,298,0.9105145413870247,0.15436241610738255,7.033557046979865,0.4471476510067114,2568,0.8886054421768708,0.0195578231292517,0.969241773962804,0.007868383404864092,4223,0.723794301049807,0.2263793511721525,3.5754203173099692,0.36759018075617633,1464,0.0432,0.6624,0.09822485207100591,0.3893491124260355,4779,0.5694531631443124,0.6865453023645114,3.4335635070098345,0.3756190276905907,15.18,15.08,14.88,14.3,0,1,2
611,1205740988,3,13,13,15,15,2073,0.777535441657579,0.22137404580152673,0.8382099827882961,0.16092943201376936,299,0.9108138238573023,0.15384615384615385,7.033444816053512,0.44732441471571904,2570,0.8887000849617672,0.01954120645709431,0.9692637598284489,0.007862759113652609,4232,0.7233183679899184,0.22589792060491493,3.574196597353497,0.36761578449905463,1469,0.04313099041533546,0.6629392971246006,0.0977620730270907,0.38869257950530034,4786,0.5697694664995129,0.6865858754701212,3.433347262849979,0.3755920044574452,15.18,15.1,14.92,14.34,0,-2,-2
612,1205740989,3,15,15,14,13,2075,0.777535441657579,0.22137404580152673,0.8384879725085911,0.16065292096219932,299,0.9108138238573023,0.15384615384615385,7.033444816053512,0.44732441471571904,2576,0.8889830508474577,0.019491525423728815,0.9693295292439372,0.007845934379457917,4236,0.7233435631098524,0.22615675165250235,3.574126534466478,0.3676227573182246,1472,0.04292527821939587,0.6645468998410174,0.0977620730270907,0.38869257950530034,4796,0.5693112315818742,0.6866138448707256,3.4324437030859047,0.37553864331387254,15.26,15.08,14.92,14.32,0,1,2
613,1205740990,3,12,15,14,16,2081,0.7766884531590414,0.2222222222222222,0.8374679213002566,0.16167664670658682,301,0.9114064230343302,0.15282392026578073,7.033222591362127,0.44601328903654486,2580,0.88917089678511,0.0194585448392555,0.9686609686609686,0.007834757834757835,4242,0.7231455288385985,0.22607260726072606,3.572607260726073,0.36751532296086736,1474,0.04292527821939587,0.6645468998410174,0.09753231492361927,0.38777908343125733,4804,0.5692998889814048,0.6863030807660283,3.4335970024979185,0.3753816264224256,15.18,15.1,14.9,14.34,-3,-2,-4
614,1205740991,3,13,15,10,14,2086,0.7763300760043431,0.22258414766558088,0.8368915456874466,0.16225448334756618,301,0.9114064230343302,0.15282392026578073,7.033222591362127,0.44601328903654486,2585,0.8870151770657673,0.021079258010118045,0.9686832740213523,0.007829181494661922,4249,0.7230132580214956,0.22617086373264297,3.5723699694045656,0.3675570722522945,1477,0.04285714285714286,0.665079365079365,0.09730363423212192,0.388042203985932,4812,0.5697042116929902,0.686616791354946,3.4328761429758936,0.37527708506511487,15.12,15.06,14.78,14.36,-2,3,-1
615,1205740992,3,13,15,16,13,2088,0.7768147345612134,0.2221018418201517,0.8368915456874466,0.16225448334756618,302,0.9116997792494482,0.152317880794702,7.033112582781457,0.445364238410596,2587,0.8871103622577927,0.02106149957877001,0.9679943100995733,0.007823613086770981,4254,0.7228686726218465,0.22614010343206395,3.5721673718852847,0.3674188998589561,1478,0.04285714285714286,0.665079365079365,0.09718969555035128,0.38875878220140514,4821,0.5699197953398331,0.686994399502178,3.4360091267371913,0.3751987831017077,15.06,15.04,14.74,14.34,-2,-3,0
616,1205740993,3,16,17,15,13,2089,0.7768147345612134,0.2221018418201517,0.8370307167235495,0.1621160409556314,303,0.9103410341034105,0.1551155115511551,7.033003300330033,0.44554455445544555,2594,0.886744966442953,0.02097315436241611,0.9680397727272727,0.0078125,4261,0.7222678557459129,0.2262379723069702,3.570288664632715,0.36753891887663287,1482,0.04272151898734177,0.6645569620253164,0.0969626168224299,0.3878504672897196,4828,0.5698184203258773,0.6866197183098591,3.4359983429991714,0.37517260425296867,15.04,15.1,14.7,14.3,-1,1,3
617,1205740994,3,15,12,14,15,2095,0.7764578833693304,0.2224622030237581,0.8374468085106384,0.16170212765957448,305,0.910928961748634,0.1540983606557377,7.032786885245901,0.4459016393442623,2596,0.886744966442953,0.02097315436241611,0.9673758865248226,0.007801418439716312,4269,0.7223198250956512,0.2260482548606231,3.569688451628016,0.36761146248145526,1487,0.04258675078864353,0.6656151419558359,0.09662398137369034,0.38766006984866125,4832,0.5698641004415015,0.6864652317880795,3.4364652317880795,0.37527593818984534,15.06,15.08,14.66,14.36,3,1,0
618,1205740995,3,16,15,12,14,2099,0.7771797631862217,0.2217438105489774,0.8375850340136054,0.16156462585034015,305,0.910928961748634,0.1540983606557377,7.032786885245901,0.4459016393442623,2599,0.8869346733668342,0.020938023450586266,0.9673990077958894,0.007795889440113395,4274,0.7224107003587588,0.22578380907814694,3.56902199344876,0.36747387303072826,1488,0.04251968503937008,0.6661417322834645,0.09662398137369034,0.38766006984866125,4842,0.569926338978384,0.6866997108632796,3.4351507641470467,0.37517210519069244,15.06,15.08,14.58,14.32,1,4,2
619,1205740996,3,16,17,14,14,2108,0.776824034334764,0.22210300429184548,0.8384094754653131,0.16074450084602368,305,0.910928961748634,0.1540983606557377,7.032786885245901,0.4459016393442623,2602,0.8870292887029289,0.02092050209205021,0.967445152158528,0.00778485491861288,4279,0.7225013632468649,0.22575368076653424,3.568590792241178,0.36757030458829926,1489,0.04245283018867924,0.6666666666666666,0.09662398137369034,0.38766006984866125,4850,0.570223367697595,0.6868041237113403,3.434639175257732,0.3751202749140892,15.16,15.22,14.54,14.34,-1,2,2
620,1205740997,3,15,16,16,15,2111,0.7770632368703109,0.22186495176848875,0.8386824324324325,0.16047297297297297,305,0.910928961748634,0.1540983606557377,7.032786885245901,0.4459016393442623,2610,0.8874061718098415,0.020850708924103418,0.9675370501058574,0.0077628793225123505,4282,0.7225790129223107,0.22559551611396544,3.56865950490425,0.3676047018527166,1492,0.04231974921630094,0.6677115987460815,0.09651162790697675,0.3872093023255814,4858,0.5702106491011394,0.6869081926718814,3.433923425277892,0.3752744613695621,15.14,15.2,14.58,14.32,-1,-1,0
621,1205740998,3,15,15,15,14,2116,0.7773019271948608,0.22162740899357602,0.8383838383838383,0.16077441077441076,305,0.910928961748634,0.1540983606557377,7.032786885245901,0.4459016393442623,2614,0.8876871880199667,0.020798668885191347,0.9675599435825106,0.007757404795486601,4288,0.7229671952736322,0.22527985074626866,3.568330223880597,0.3676733519900496,1495,0.0421875,0.66875,0.09639953542392567,0.3879210220673635,4867,0.5702862817615236,0.6866652968974728,3.4339428806246146,0.37521402643654533,15.14,15.2,14.54,14.34,0,0,1
622,1205740999,3,16,16,14,15,2120,0.7775401069518717,0.22139037433155082,0.8387909319899244,0.16036943744752308,306,0.9101307189542486,0.1568627450980392,7.032679738562091,0.44689542483660133,2619,0.8871369294605809,0.02074688796680498,0.967605633802817,0.007746478873239437,4294,0.7228885266263007,0.22543083372147182,3.568234746157429,0.36762536873156326,1498,0.0421216848673947,0.6692667706708268,0.09617612977983778,0.388180764774044,4873,0.5701997400643003,0.6862302483069977,3.4336137902729327,0.37531636910869404,15.12,15.24,14.5,14.34,0,2,1
623,1205741000,3,14,13,15,14,2126,0.7767094017094017,0.2222222222222222,0.8386287625418061,0.1605351170568562,306,0.9101307189542486,0.1568627450980392,7.032679738562091,0.44689542483660133,2620,0.8872305140961857,0.020729684908789386,0.967605633802817,0.007746478873239437,4303,0.7228871330079792,0.22519172670230073,3.568208226818499,0.3676698427453713,1502,0.04354587869362364,0.6687402799377916,0.09595375722543352,0.3884393063583815,4879,0.5698401311744213,0.6862061897929904,3.433490469358475,0.37536722005875506,15.1,15.24,14.46,14.38,1,-1,0
624,1205741001,3,17,15,15,14,2128,0.7767094017094017,0.2222222222222222,0.83889816360601,0.16026711185308848,307,0.9104234527687298,0.1563517915309446,7.03257328990228,0.44706840390879476,2626,0.8873239436619719,0.020712510356255178,0.9663157894736842,0.0077192982456140355,4307,0.7227962232025389,0.225679127002554,3.568377060599025,0.36761860537110114,1505,0.043478260869565216,0.6692546583850931,0.09573241061130335,0.38985005767012687,4888,0.5693023731587565,0.6857610474631751,3.4351472995090018,0.3753921167484996,15.12,15.22,14.52,14.4,2,2,3
625,1205741002,3,16,15,13,13,2130,0.7769477054429029,0.22198505869797225,0.8390325271059216,0.16013344453711426,308,0.9090909090909093,0.1590909090909091,7.032467532467533,0.4472402597402597,2631,0.8867768595041322,0.02066115702479339,0.9663629992992292,0.007708479327259986,4312,0.7224219233147808,0.2258812615955473,3.5672541743970316,0.3676561533704389,1506,0.043410852713178294,0.6697674418604651,0.09573241061130335,0.38985005767012687,4898,0.5699775418538182,0.6857901184156798,3.435075541037158,0.3751871512181842,15.1,15.2,14.5,14.34,1,3,3
