game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
221,1205740598,2,12,12,10,14,945,0.9818456883509834,0.009077155824508321,0.9586206896551724,0.020689655172413793,1439,0.5056173268473476,0.29673384294649063,5.480889506601807,0.3698749131341209,734,0.3871951219512195,0.07317073170731707,0.3883495145631068,0.05825242718446602,1448,0.4522905156537753,0.6256906077348067,5.31560773480663,0.3643531307550645,639,0.24465558194774348,0.1330166270783848,0.23214285714285715,0.13839285714285715,256,0.8336588541666665,0.26953125,6.15625,0.3450520833333333,12.8,12.86,12.38,12.06,0,2,-2
222,1205740599,2,13,12,13,12,950,0.9819277108433735,0.009036144578313253,0.958904109589041,0.02054794520547945,1445,0.505594002306805,0.2975778546712803,5.482352941176471,0.37058823529411766,735,0.3871951219512195,0.07317073170731707,0.387409200968523,0.06053268765133172,1457,0.4532715625714939,0.6252573781743308,5.317776252573782,0.36433310455273393,640,0.24407582938388625,0.13270142180094788,0.23214285714285715,0.13839285714285715,257,0.8343060959792475,0.26848249027237353,6.155642023346304,0.3446822308690013,12.8,12.84,12.4,12.08,1,0,1
223,1205740600,2,11,12,10,11,952,0.9819819819819819,0.009009009009009009,0.958904109589041,0.02054794520547945,1452,0.504533976124885,0.2988980716253444,5.482782369146006,0.3701790633608815,738,0.3860182370820669,0.0729483282674772,0.3855421686746988,0.060240963855421686,1463,0.45346320346320346,0.6261107313738893,5.31784005468216,0.3652312599681021,642,0.24528301886792453,0.1320754716981132,0.23214285714285715,0.13839285714285715,258,0.8349483204134366,0.26744186046511625,6.162790697674419,0.34431524547803616,12.76,12.82,12.38,12.06,-1,1,0
224,1205740601,2,12,11,10,13,955,0.9820359281437125,0.008982035928143712,0.9590443686006825,0.020477815699658702,1458,0.505201188843164,0.29766803840877915,5.48079561042524,0.37002743484224965,741,0.3860182370820669,0.0729483282674772,0.3875598086124402,0.05980861244019139,1470,0.4536848072562358,0.6272108843537415,5.317687074829932,0.36502267573696145,647,0.2459016393442623,0.13348946135831383,0.2345132743362832,0.1415929203539823,259,0.8355855855855855,0.26640926640926643,6.162162162162162,0.3449163449163449,12.74,12.82,12.36,12.12,1,2,-1
225,1205740602,2,15,15,14,12,961,0.9821428571428571,0.008928571428571428,0.9593220338983051,0.020338983050847456,1465,0.5055176336746301,0.2982935153583618,5.479180887372014,0.3701365187713311,744,0.38484848484848483,0.07272727272727272,0.3880952380952381,0.05952380952380952,1474,0.4538104929895974,0.6268656716417911,5.3168249660786975,0.36488014473089103,649,0.24708624708624707,0.13286713286713286,0.2345132743362832,0.1415929203539823,260,0.8362179487179485,0.2653846153846154,6.161538461538462,0.34455128205128205,12.74,12.84,12.38,12.12,0,1,3
226,1205740603,2,12,13,9,11,964,0.9807121661721068,0.010385756676557863,0.9594594594594594,0.02027027027027027,1471,0.5048153183775208,0.29707681849082257,5.478585995921142,0.3698164513936098,748,0.38484848484848483,0.07272727272727272,0.3891509433962264,0.0589622641509434,1481,0.454704028809363,0.6266036461850101,5.318028359216745,0.36501237902318256,649,0.24708624708624707,0.13286713286713286,0.2345132743362832,0.1415929203539823,262,0.8374681933842237,0.2633587786259542,6.1603053435114505,0.34382951653944016,12.74,12.86,12.3,12.12,-1,3,1
227,1205740604,2,14,14,11,11,970,0.9808259587020649,0.01032448377581121,0.959731543624161,0.020134228187919462,1476,0.5041214995483286,0.296070460704607,5.477642276422764,0.369579945799458,751,0.38368580060422963,0.0755287009063444,0.3873239436619718,0.05868544600938967,1488,0.45558915770609315,0.6276881720430108,5.317204301075269,0.3650313620071685,652,0.24651162790697675,0.13488372093023257,0.23684210526315788,0.14473684210526316,263,0.8380861850443598,0.2623574144486692,6.159695817490494,0.3453738910012674,12.76,12.86,12.24,12.1,0,3,3
228,1205740605,2,12,13,14,11,974,0.9809384164222874,0.010263929618768328,0.959731543624161,0.020134228187919462,1482,0.5034300494826809,0.29622132253711203,5.4757085020242915,0.37027665317139,759,0.37910447761194027,0.07462686567164178,0.38372093023255816,0.06046511627906977,1493,0.45674257646796157,0.6282652377762894,5.316811788345613,0.3649810225496763,654,0.24768518518518517,0.13425925925925927,0.23684210526315788,0.14473684210526316,263,0.8380861850443598,0.2623574144486692,6.159695817490494,0.3453738910012674,12.74,12.84,12.24,12.08,-1,-2,1
229,1205740606,2,15,13,12,10,977,0.9809663250366032,0.010248901903367497,0.96,0.02,1492,0.5046358355674708,0.29691689008042893,5.4738605898123325,0.37081099195710454,763,0.38095238095238093,0.0744047619047619,0.3810623556581986,0.06235565819861432,1495,0.4568004459308807,0.6287625418060201,5.316387959866221,0.3648272017837236,657,0.2482758620689655,0.13333333333333333,0.23684210526315788,0.14473684210526316,264,0.834911616161616,0.26136363636363635,6.159090909090909,0.34501262626262624,12.76,12.86,12.26,12.04,2,3,5
230,1205740607,2,11,12,12,13,981,0.9810771470160117,0.010189228529839884,0.96,0.02,1498,0.5049510458388962,0.2963951935914553,5.475300400534046,0.37066088117489987,765,0.3827893175074184,0.07418397626112759,0.3824884792626728,0.06221198156682028,1504,0.45672650709219853,0.6269946808510638,5.315159574468085,0.3648049645390071,660,0.24770642201834864,0.13302752293577982,0.23478260869565218,0.14347826086956522,266,0.8361528822055136,0.2593984962406015,6.157894736842105,0.34429824561403505,12.7,12.88,12.24,12.06,-1,-1,-2
231,1205740608,2,12,12,11,11,984,0.9811320754716981,0.010159651669085631,0.9601328903654485,0.019933554817275746,1505,0.5032668881506089,0.2956810631229236,5.475083056478406,0.3704318936877076,771,0.3816568047337278,0.07396449704142012,0.3826879271070615,0.06150341685649203,1508,0.4571728558797524,0.626657824933687,5.314323607427056,0.3648320070733864,661,0.24770642201834864,0.13302752293577982,0.23376623376623376,0.14285714285714285,269,0.8379801734820321,0.25650557620817843,6.159851301115242,0.34324659231722426,12.72,12.82,12.16,12.04,0,1,1
232,1205740609,2,15,12,12,13,989,0.9812409812409812,0.010101010101010102,0.9602649006622517,0.019867549668874173,1511,0.5035848224134126,0.29516876240900064,5.473196558570483,0.37045003309066843,774,0.3805309734513274,0.07374631268436578,0.3832199546485261,0.061224489795918366,1512,0.4570656966490299,0.626984126984127,5.314153439153439,0.36502425044091713,666,0.24772727272727274,0.1318181818181818,0.23706896551724138,0.14224137931034483,269,0.8379801734820321,0.25650557620817843,6.159851301115242,0.34324659231722426,12.8,12.86,12.14,12.08,3,3,2
233,1205740610,2,13,13,12,11,996,0.9813753581661891,0.01002865329512894,0.9605263157894737,0.019736842105263157,1517,0.5042298395956931,0.2953197099538563,5.471984179301253,0.37019336409580317,778,0.37941176470588234,0.07352941176470588,0.38513513513513514,0.060810810810810814,1517,0.4558888156449132,0.6268951878707977,5.3144363876071194,0.36513952977367614,669,0.2471655328798186,0.13151927437641722,0.23931623931623933,0.14102564102564102,270,0.8385802469135801,0.25555555555555554,6.159259259259259,0.34382716049382717,12.82,12.9,12.14,12.08,0,1,2
234,1205740611,2,12,12,13,14,1000,0.9814550641940085,0.009985734664764621,0.9606557377049181,0.019672131147540985,1525,0.503224043715847,0.29508196721311475,5.474098360655738,0.37071038251366123,784,0.37790697674418605,0.0755813953488372,0.38565022421524664,0.06053811659192825,1523,0.45606259575399427,0.6257386736703874,5.314510833880499,0.365014226307726,669,0.2471655328798186,0.13151927437641722,0.23931623931623933,0.14102564102564102,271,0.8391758917589175,0.25461254612546125,6.158671586715867,0.34348093480934805,12.8,12.88,12.14,12.12,0,-1,-2
235,1205740612,2,15,12,12,16,1008,0.9815602836879432,0.009929078014184398,0.9611650485436893,0.019417475728155338,1529,0.5032156093307172,0.29561805101373445,5.474166121648136,0.3708851100937432,789,0.37752161383285304,0.07492795389048991,0.3861607142857143,0.060267857142857144,1528,0.45620636998254793,0.625,5.31348167539267,0.3652923211169285,672,0.24604966139954854,0.1309255079006772,0.23829787234042554,0.14468085106382977,272,0.839767156862745,0.2536764705882353,6.158088235294118,0.3440563725490196,12.86,12.86,12.16,12.2,3,3,-1
236,1205740613,2,13,15,14,11,1012,0.9816124469589816,0.009900990099009901,0.9614147909967846,0.01929260450160772,1536,0.502224392361111,0.294921875,5.47265625,0.3709852430555556,792,0.3793103448275862,0.07471264367816093,0.38666666666666666,0.06,1535,0.45608034744842557,0.6260586319218241,5.313355048859935,0.3657437567861021,675,0.24549549549549549,0.13063063063063063,0.24050632911392406,0.14345991561181434,273,0.8403540903540903,0.25274725274725274,6.157509157509158,0.3437118437118437,12.88,12.88,12.24,12.16,-2,-1,2
237,1205740614,2,14,14,11,11,1016,0.9816643159379408,0.009873060648801129,0.9616613418530351,0.019169329073482427,1539,0.5018951700238249,0.294996751137102,5.4717348927875245,0.37123673380983324,798,0.3789173789173789,0.07692307692307693,0.38631346578366443,0.059602649006622516,1541,0.4559268873026173,0.6255678131083712,5.3140817650876055,0.3659420289855073,679,0.24608501118568232,0.1297539149888143,0.24369747899159663,0.14285714285714285,276,0.8420893719806762,0.2536231884057971,6.159420289855072,0.34450483091787437,12.94,12.94,12.22,12.16,0,3,3
238,1205740615,2,11,11,12,12,1021,0.9817927170868347,0.00980392156862745,0.9616613418530351,0.019169329073482427,1543,0.5012421689349751,0.2948801036941024,5.471160077770577,0.3712464895225751,804,0.3778409090909091,0.07670454545454546,0.38427947598253276,0.05895196506550218,1549,0.455831719388853,0.6242737249838606,5.31375080697224,0.3656660210888746,682,0.24498886414253898,0.1291759465478842,0.24267782426778242,0.14644351464435146,277,0.8426594464500601,0.2527075812274368,6.15884476534296,0.3450661853188929,12.86,12.86,12.2,12.1,0,-1,-1
239,1205740616,2,16,13,12,12,1025,0.9818435754189944,0.009776536312849162,0.9619047619047619,0.01904761904761905,1550,0.5018817204301075,0.29419354838709677,5.470322580645162,0.37150537634408604,806,0.3778409090909091,0.07670454545454546,0.3847826086956522,0.058695652173913045,1554,0.4569390819390819,0.6248391248391248,5.313384813384813,0.3654547404547405,685,0.24833702882483372,0.1286031042128603,0.24166666666666667,0.14583333333333334,277,0.8426594464500601,0.2527075812274368,6.15884476534296,0.3450661853188929,12.96,12.88,12.16,12.12,3,4,4
240,1205740617,2,10,10,11,9,1025,0.9818435754189944,0.009776536312849162,0.9619047619047619,0.01904761904761905,1560,0.5031517094017093,0.2948717948717949,5.471794871794872,0.37104700854700856,812,0.3757062146892655,0.07909604519774012,0.38362068965517243,0.05818965517241379,1560,0.45689102564102557,0.625,5.314102564102564,0.365491452991453,688,0.24724061810154527,0.1280353200883002,0.24066390041493776,0.14522821576763487,278,0.8432254196642684,0.2517985611510791,6.16546762589928,0.34472422062350117,12.88,12.78,12.1,12.02,0,-1,1
241,1205740618,2,12,12,12,12,1029,0.9819193324061196,0.009735744089012517,0.9620253164556962,0.0189873417721519,1566,0.5031396338867602,0.2943805874840358,5.473180076628353,0.370583226905066,817,0.37464788732394366,0.07887323943661972,0.38461538461538464,0.057692307692307696,1566,0.45673690932311617,0.6245210727969349,5.312899106002554,0.36520859940400174,688,0.24724061810154527,0.1280353200883002,0.24066390041493776,0.14522821576763487,281,0.8448991696322656,0.2491103202846975,6.174377224199288,0.34371293001186237,12.84,12.72,12.12,12.0,0,0,0
242,1205740619,2,16,16,13,13,1033,0.981994459833795,0.009695290858725761,0.9621451104100947,0.01892744479495268,1572,0.5037637828668362,0.29389312977099236,5.473282442748092,0.3706000848176421,819,0.37359550561797755,0.07865168539325842,0.3859275053304904,0.057569296375266525,1573,0.45767111676202576,0.6249205340114431,5.313413858868405,0.365967365967366,689,0.24669603524229075,0.1299559471365639,0.24066390041493776,0.14522821576763487,282,0.845449172576832,0.24822695035460993,6.173758865248227,0.34338061465721037,12.9,12.76,12.18,12.0,0,3,3
243,1205740620,2,14,12,13,12,1036,0.9820441988950276,0.009668508287292817,0.9622641509433962,0.018867924528301886,1578,0.5050168990283058,0.29404309252217997,5.47275031685678,0.37029995775242924,826,0.3743016759776536,0.08100558659217877,0.38396624472573837,0.05907172995780591,1580,0.458175105485232,0.6246835443037975,5.312658227848101,0.3656118143459916,690,0.24669603524229075,0.1299559471365639,0.24380165289256198,0.1446280991735537,282,0.845449172576832,0.24822695035460993,6.173758865248227,0.34338061465721037,12.9,12.7,12.2,11.94,2,1,2
244,1205740621,2,12,12,12,13,1040,0.9821428571428571,0.009615384615384616,0.9622641509433962,0.018867924528301886,1585,0.5043638275499474,0.294006309148265,5.471293375394322,0.3705573080967403,831,0.37119113573407203,0.08310249307479224,0.38445378151260506,0.058823529411764705,1586,0.45959436738125253,0.6254728877679697,5.313997477931904,0.3654897015552754,695,0.24561403508771928,0.12938596491228072,0.24897959183673468,0.14285714285714285,283,0.8424617196702001,0.24734982332155478,6.173144876325089,0.34393404004711425,12.86,12.68,12.18,11.96,0,0,-1
245,1205740622,2,11,13,13,12,1046,0.9822161422708618,0.009575923392612859,0.9626168224299065,0.018691588785046728,1594,0.5030844834797155,0.2929736511919699,5.472396486825596,0.37034713508992056,834,0.37119113573407203,0.08310249307479224,0.3862212943632568,0.060542797494780795,1591,0.4581500104755918,0.6253928346951603,5.314267756128221,0.36528388853970256,699,0.2440087145969499,0.12854030501089325,0.24796747967479674,0.14227642276422764,284,0.8430164319248825,0.24647887323943662,6.172535211267606,0.3444835680751174,12.88,12.66,12.24,11.94,-2,-2,-1
246,1205740623,2,12,12,12,12,1049,0.9822646657571623,0.009549795361527967,0.9627329192546584,0.018633540372670808,1603,0.5040029112081513,0.2919525888958203,5.472239550842171,0.37091911000207944,837,0.37119113573407203,0.08310249307479224,0.3879668049792531,0.06016597510373444,1598,0.4573946599916561,0.6257822277847309,5.31351689612015,0.3650917813934085,702,0.24675324675324675,0.12987012987012986,0.24796747967479674,0.14227642276422764,284,0.8430164319248825,0.24647887323943662,6.172535211267606,0.3444835680751174,12.88,12.64,12.22,11.96,0,0,0
247,1205740624,2,12,12,11,11,1053,0.9823129251700681,0.009523809523809525,0.9629629629629629,0.018518518518518517,1610,0.5048136645962732,0.2919254658385093,5.470807453416149,0.3710144927536232,843,0.3708791208791209,0.08241758241758242,0.38556701030927837,0.05979381443298969,1602,0.45718893050353715,0.6254681647940075,5.312734082397004,0.3652725759467333,706,0.24568965517241378,0.1314655172413793,0.24596774193548387,0.14516129032258066,285,0.8435672514619882,0.24561403508771928,6.171929824561404,0.3441520467836257,12.86,12.62,12.24,11.96,0,1,1
248,1205740625,2,13,11,11,13,1057,0.9823848238482384,0.009485094850948509,0.963076923076923,0.018461538461538463,1617,0.5051020408163265,0.2918985776128633,5.470006184291899,0.3712636569779427,846,0.3698630136986301,0.0821917808219178,0.38809034907597534,0.059548254620123205,1609,0.45675367723223526,0.6252330640149161,5.311995027967682,0.36492645535529317,710,0.2462526766595289,0.13276231263383298,0.24497991967871485,0.14457831325301204,285,0.8435672514619882,0.24561403508771928,6.171929824561404,0.3441520467836257,12.84,12.54,12.18,12.0,2,2,0
249,1205740626,2,15,13,9,13,1059,0.9824086603518268,0.009472259810554804,0.9631901840490797,0.018404907975460124,1623,0.5049804888067364,0.292667898952557,5.469500924214418,0.37158554117888687,851,0.3678474114441417,0.08174386920980926,0.39183673469387753,0.05918367346938776,1616,0.4560127887788778,0.6262376237623762,5.311881188118812,0.3647380363036304,716,0.24416135881104034,0.13588110403397027,0.24302788844621515,0.14342629482071714,286,0.844114219114219,0.24475524475524477,6.171328671328672,0.34469696969696967,12.9,12.56,12.1,12.04,2,6,2
250,1205740627,2,14,14,11,12,1063,0.9825033647375505,0.009421265141318977,0.9631901840490797,0.018404907975460124,1629,0.5055760180069572,0.292817679558011,5.469613259668508,0.37185389809699204,855,0.3712737127371274,0.08130081300813008,0.3902439024390244,0.05894308943089431,1623,0.4555863627028136,0.6260012322858903,5.310536044362292,0.3648593140275211,719,0.2452431289640592,0.13530655391120508,0.24206349206349206,0.14682539682539683,287,0.8446573751451799,0.24738675958188153,6.170731707317073,0.3443670150987224,12.94,12.6,12.12,12.06,0,3,2
251,1205740628,2,13,13,12,13,1072,0.9826435246995995,0.009345794392523364,0.9635258358662614,0.0182370820668693,1635,0.5043323139653414,0.29357798165137616,5.467889908256881,0.3716106014271152,861,0.3746630727762803,0.08086253369272237,0.3870967741935484,0.05846774193548387,1628,0.45541564291564285,0.6259213759213759,5.3108108108108105,0.36496723996724,719,0.2452431289640592,0.13530655391120508,0.24206349206349206,0.14682539682539683,288,0.8451967592592591,0.2465277777777778,6.170138888888889,0.3449074074074074,12.98,12.6,12.16,12.08,0,1,0
252,1205740629,2,10,10,14,13,1077,0.9813829787234043,0.010638297872340425,0.9637462235649547,0.01812688821752266,1643,0.5046155406776222,0.29336579427875836,5.46865489957395,0.37132278352607023,863,0.3736559139784946,0.08064516129032258,0.386317907444668,0.05835010060362173,1639,0.4551047386617855,0.6253813300793166,5.309945088468578,0.3645007118161481,723,0.2463157894736842,0.1368421052631579,0.24015748031496062,0.14960629921259844,289,0.8457324106113032,0.24567474048442905,6.16955017301038,0.34457900807381775,12.96,12.58,12.2,12.12,0,-4,-3
253,1205740630,2,12,10,8,9,1080,0.9814569536423841,0.010596026490066225,0.9637462235649547,0.01812688821752266,1653,0.5048900988102439,0.2928009679370841,5.47005444646098,0.3711937890703771,865,0.3736559139784946,0.08064516129032258,0.3847695390781563,0.05811623246492986,1646,0.4546881328473065,0.6251518833535844,5.312272174969623,0.36446942081814504,726,0.24476987447698745,0.13598326359832635,0.24015748031496062,0.14960629921259844,290,0.8428160919540229,0.24482758620689654,6.172413793103448,0.3442528735632184,12.96,12.52,12.12,12.04,2,4,3
254,1205740631,2,14,14,11,10,1085,0.9815789473684211,0.010526315789473684,0.9637462235649547,0.01812688821752266,1659,0.5048724131002612,0.29294755877034356,5.468957203134418,0.37135824794052646,865,0.3736559139784946,0.08064516129032258,0.3847695390781563,0.05811623246492986,1653,0.4542750554547287,0.6255293405928615,5.312159709618875,0.36458963500705793,731,0.24273858921161826,0.13692946058091288,0.23921568627450981,0.14901960784313725,291,0.8433562428407788,0.24398625429553264,6.171821305841925,0.34392898052691867,12.98,12.5,12.06,12.0,0,3,4
255,1205740632,2,13,13,12,10,1091,0.9816993464052287,0.01045751633986928,0.963855421686747,0.018072289156626505,1667,0.5060487902419516,0.2927414517096581,5.468506298740252,0.3712257548490302,867,0.3726541554959786,0.08042895442359249,0.384,0.058,1659,0.45383765320474173,0.6256781193490054,5.311030741410488,0.36432589913602575,732,0.2422360248447205,0.13664596273291926,0.23921568627450981,0.14901960784313725,292,0.8438926940639269,0.24315068493150685,6.171232876712328,0.3444634703196347,12.92,12.48,12.02,11.98,0,1,3
256,1205740633,2,12,12,12,14,1095,0.9817708333333334,0.010416666666666666,0.963963963963964,0.018018018018018018,1673,0.5050308826459454,0.29228930065750147,5.467423789599522,0.37128910141462446,872,0.375,0.0797872340425532,0.38247011952191234,0.05776892430278884,1665,0.45430430430430424,0.6252252252252253,5.311111111111111,0.3640640640640641,737,0.24229979466119098,0.13552361396303902,0.23828125,0.1484375,292,0.8438926940639269,0.24315068493150685,6.171232876712328,0.3444634703196347,12.92,12.5,12.04,12.02,0,0,-2
257,1205740634,2,12,12,11,12,1096,0.9817945383615084,0.010403120936280884,0.963963963963964,0.018018018018018018,1680,0.5062003968253967,0.2922619047619048,5.468452380952381,0.37093253968253975,877,0.37730870712401055,0.079155672823219,0.38095238095238093,0.057539682539682536,1671,0.4550668262517454,0.6253740275284261,5.31178934769599,0.36395372032714945,742,0.24489795918367346,0.1346938775510204,0.2364341085271318,0.14728682170542637,294,0.8449546485260769,0.24489795918367346,6.173469387755102,0.3438208616780045,12.9,12.48,12.0,12.0,0,1,0
258,1205740635,2,12,15,11,13,1099,0.9818417639429312,0.010376134889753566,0.9640718562874252,0.017964071856287425,1687,0.507063821379174,0.29104919976289273,5.46828689982217,0.37062833432128045,883,0.3769633507853403,0.07853403141361257,0.3806706114398422,0.05719921104536489,1675,0.4557711442786069,0.6256716417910447,5.311044776119403,0.3639800995024876,748,0.24543610547667344,0.13387423935091278,0.23371647509578544,0.14942528735632185,295,0.8454802259887004,0.2440677966101695,6.172881355932203,0.34350282485875705,12.86,12.54,11.92,11.98,-3,1,-1
259,1205740636,2,14,13,13,13,1104,0.9819121447028424,0.0103359173126615,0.9642857142857143,0.017857142857142856,1692,0.5079294720252167,0.2907801418439716,5.468085106382978,0.3705673758865249,892,0.38181818181818183,0.07792207792207792,0.3820662768031189,0.056530214424951264,1677,0.4558238918704034,0.6249254621347644,5.312462731067383,0.36384416616974763,748,0.24543610547667344,0.13387423935091278,0.23371647509578544,0.14942528735632185,297,0.8465207631874297,0.24242424242424243,6.171717171717172,0.34287317620650953,12.9,12.54,11.96,12.02,1,1,1
260,1205740637,2,14,13,14,12,1106,0.9819121447028424,0.0103359173126615,0.9644970414201184,0.01775147928994083,1702,0.5075891108499804,0.2902467685076381,5.467685076380729,0.37044653349001183,897,0.3850129198966408,0.07751937984496124,0.38372093023255816,0.0562015503875969,1682,0.45654974237019413,0.6254458977407847,5.3115338882283,0.36380301228696,748,0.24543610547667344,0.13387423935091278,0.23371647509578544,0.14942528735632185,298,0.8470357941834451,0.24161073825503357,6.171140939597316,0.34340044742729303,12.92,12.54,11.94,12.0,1,0,2
261,1205740638,2,13,13,13,12,1108,0.9819587628865979,0.010309278350515464,0.9644970414201184,0.01775147928994083,1712,0.5073500778816199,0.2897196261682243,5.466121495327103,0.3709112149532711,898,0.3850129198966408,0.07751937984496124,0.3829787234042553,0.058027079303675046,1689,0.4568284981251232,0.6264061574896388,5.312018946121966,0.363676731793961,750,0.24493927125506074,0.13360323886639677,0.2366412213740458,0.14885496183206107,300,0.844722222222222,0.24,6.17,0.34277777777777774,12.88,12.54,11.92,11.98,0,0,1
262,1205740639,2,14,12,12,13,1112,0.982028241335045,0.010269576379974325,0.9646017699115044,0.017699115044247787,1721,0.507505326360643,0.2905287623474724,5.46542707728065,0.37115049389889604,900,0.38303341902313626,0.07712082262210797,0.3829787234042553,0.058027079303675046,1695,0.4566863323500491,0.6259587020648968,5.312094395280236,0.3638643067846608,752,0.24444444444444444,0.13333333333333333,0.23954372623574144,0.1482889733840304,301,0.8452380952380951,0.23920265780730898,6.1694352159468435,0.342469545957918,12.9,12.52,11.9,12.0,2,2,1
263,1205740640,2,12,14,11,12,1114,0.9820742637644047,0.010243277848911651,0.9646017699115044,0.017699115044247787,1729,0.5077597840755735,0.2909196067090804,5.465587044534413,0.37160208212839796,905,0.3836317135549872,0.07672634271099744,0.38461538461538464,0.057692307692307696,1701,0.4568391142465215,0.6255144032921811,5.311581422692534,0.36346266901822466,754,0.2439516129032258,0.13306451612903225,0.23863636363636365,0.14772727272727273,302,0.8424392935982339,0.24172185430463577,6.16887417218543,0.3421633554083885,12.9,12.6,11.9,12.04,-2,1,0
264,1205740641,2,14,14,14,12,1119,0.9821656050955414,0.01019108280254777,0.9647058823529412,0.01764705882352941,1738,0.5077196010740315,0.2905638665132336,5.464902186421174,0.3716915995397009,907,0.3852040816326531,0.07653061224489796,0.3857965451055662,0.05758157389635317,1705,0.4569403714565004,0.6263929618768328,5.310850439882698,0.3634897360703813,758,0.24248496993987975,0.13226452905811623,0.24150943396226415,0.1471698113207547,303,0.8396589658965895,0.24422442244224424,6.1683168316831685,0.3418591859185918,12.94,12.66,11.94,12.0,0,0,2
265,1205740642,2,10,12,12,10,1123,0.9822335025380711,0.01015228426395939,0.9648093841642229,0.017595307917888565,1747,0.5062488074794886,0.2907842014882656,5.462507155123068,0.37120778477389815,913,0.38578680203045684,0.07614213197969544,0.38476190476190475,0.05714285714285714,1707,0.4569908221050575,0.6262448740480375,5.310486233157587,0.3633567662565906,763,0.24302788844621515,0.13147410358565736,0.24344569288389514,0.149812734082397,304,0.8368969298245613,0.24342105263157895,6.167763157894737,0.34155701754385964,12.88,12.62,11.9,11.98,-2,-2,0
266,1205740643,2,14,11,11,11,1125,0.9822784810126582,0.010126582278481013,0.9648093841642229,0.017595307917888565,1754,0.5062238692512353,0.29076396807297605,5.463511972633979,0.37115165336374006,918,0.3888888888888889,0.07575757575757576,0.38636363636363635,0.056818181818181816,1713,0.4556820393072581,0.6258026853473438,5.309982486865149,0.3636894337419732,766,0.24404761904761904,0.13095238095238096,0.24253731343283583,0.14925373134328357,306,0.8346949891067537,0.24509803921568626,6.166666666666667,0.3417755991285403,12.88,12.56,11.88,11.98,3,3,3
267,1205740644,2,12,10,13,12,1127,0.9823232323232324,0.010101010101010102,0.9648093841642229,0.017595307917888565,1758,0.5053564656806977,0.2923777019340159,5.463594994311718,0.37101820250284423,923,0.39097744360902253,0.07518796992481203,0.3849056603773585,0.05660377358490566,1718,0.4561020566550251,0.6245634458672875,5.313736903376019,0.3635040745052387,767,0.24356435643564356,0.1306930693069307,0.24253731343283583,0.14925373134328357,312,0.8314636752136751,0.25,6.1826923076923075,0.3426816239316239,12.82,12.48,11.88,11.98,2,-1,0
268,1205740645,2,15,12,12,13,1131,0.9824120603015075,0.010050251256281407,0.9648093841642229,0.017595307917888565,1765,0.5067516525023606,0.2929178470254957,5.4645892351274785,0.37082152974504257,928,0.39303482587064675,0.07462686567164178,0.38533834586466165,0.05639097744360902,1723,0.4553588701876571,0.624492164828787,5.313987231572838,0.36360998258850846,767,0.24356435643564356,0.1306930693069307,0.24253731343283583,0.14925373134328357,313,0.8320021299254525,0.24920127795527156,6.182108626198083,0.3423855165069222,12.88,12.5,11.82,12.0,3,3,2
269,1205740646,2,12,13,13,11,1131,0.9824120603015075,0.010050251256281407,0.9648093841642229,0.017595307917888565,1772,0.5070541760722348,0.29345372460496616,5.466704288939052,0.37147291196388266,937,0.3931203931203931,0.07371007371007371,0.38619402985074625,0.05783582089552239,1726,0.4557261490923135,0.6251448435689455,5.3140208574739285,0.36341251448435696,770,0.24260355029585798,0.1301775147928994,0.241635687732342,0.14869888475836432,314,0.8325371549893842,0.2484076433121019,6.181528662420382,0.3420912951167728,12.86,12.54,11.82,11.98,-1,-1,1
270,1205740647,2,12,12,11,12,1131,0.9824120603015075,0.010050251256281407,0.9648093841642229,0.017595307917888565,1785,0.5059757236227824,0.29299719887955183,5.46890756302521,0.3713352007469655,939,0.3946078431372549,0.07352941176470588,0.38733705772811916,0.05772811918063315,1734,0.4556420607458669,0.6245674740484429,5.314878892733564,0.36327374086889663,770,0.24260355029585798,0.1301775147928994,0.241635687732342,0.14869888475836432,315,0.833068783068783,0.2507936507936508,6.180952380952381,0.34179894179894177,12.86,12.52,11.84,11.96,0,1,0
271,1205740648,2,13,12,14,14,1134,0.9824341279799247,0.010037641154328732,0.9650145772594753,0.01749271137026239,1791,0.5053973571561511,0.2925739810161921,5.469570072585148,0.3714870649544017,942,0.3951219512195122,0.07317073170731707,0.38661710037174724,0.05762081784386617,1742,0.4558457711442785,0.6245694603903559,5.313432835820896,0.3639016456180636,773,0.24165029469548133,0.12966601178781925,0.24444444444444444,0.14814814814814814,316,0.833597046413502,0.25,6.180379746835443,0.34150843881856535,12.88,12.52,11.92,11.96,1,-1,-1
