game,seed,teamset,adaptive_persistent,adaptive_reset,full,intentional,p1_resp_obs,p1_p_play_num,p1_p_disc_num,p1_p_play_color,p1_p_disc_color,p1_giving_obs,p1_giving_play_bias,p1_giving_color_bias,p1_giving_conservatism,p1_giving_coverage,p2_resp_obs,p2_p_play_num,p2_p_disc_num,p2_p_play_color,p2_p_disc_color,p2_giving_obs,p2_giving_play_bias,p2_giving_color_bias,p2_giving_conservatism,p2_giving_coverage,p3_resp_obs,p3_p_play_num,p3_p_disc_num,p3_p_play_color,p3_p_disc_color,p3_giving_obs,p3_giving_play_bias,p3_giving_color_bias,p3_giving_conservatism,p3_giving_coverage,ma50_adaptive_persistent,ma50_adaptive_reset,ma50_full,ma50_intentional,diff_persistent_reset,diff_persistent_full,diff_persistent_intentional
250,1205740627,1,15,15,15,14,957,0.536697247706422,0.10856269113149847,0.5307443365695793,0.15857605177993528,156,0.7948717948717948,0.6923076923076923,6.839743589743589,0.358974358974359,1079,0.5023328149300156,0.02332814930015552,0.5135746606334841,0.042986425339366516,2445,0.537389229720518,0.6159509202453988,4.239672801635992,0.38626448534424,706,0.185589519650655,0.15502183406113537,0.21653543307086615,0.1889763779527559,1261,0.6478984932593181,0.612212529738303,4.691514670896114,0.3779407877346021,13.38,12.74,12.58,12.28,0,0,1
251,1205740628,1,15,14,13,12,962,0.5388127853881278,0.1080669710806697,0.5273311897106109,0.1607717041800643,156,0.7948717948717948,0.6923076923076923,6.839743589743589,0.358974358974359,1083,0.5038759689922481,0.023255813953488372,0.5135135135135135,0.04279279279279279,2453,0.5374711237939936,0.616388096208724,4.238075825519772,0.3862277483353717,713,0.18614718614718614,0.15367965367965367,0.22178988326848248,0.1867704280155642,1263,0.6484560570071259,0.6120348376880443,4.692003167062549,0.37793613090525197,13.34,12.72,12.56,12.28,1,2,3
252,1205740629,1,14,13,14,13,963,0.5395136778115501,0.10790273556231003,0.5273311897106109,0.1607717041800643,157,0.7961783439490446,0.6942675159235668,6.840764331210191,0.35828025477707004,1092,0.5038402457757296,0.02304147465437788,0.5145413870246085,0.0447427293064877,2460,0.5371612466124661,0.6170731707317073,4.236585365853658,0.38624661246612474,716,0.1875,0.15301724137931033,0.22093023255813954,0.18604651162790697,1270,0.6468503937007875,0.6118110236220472,4.690551181102363,0.3776902887139107,13.38,12.76,12.66,12.34,1,0,1
253,1205740630,1,14,12,10,11,965,0.5402124430955993,0.10773899848254932,0.5288461538461539,0.16025641025641027,157,0.7961783439490446,0.6942675159235668,6.840764331210191,0.35828025477707004,1097,0.5030581039755352,0.022935779816513763,0.5167037861915368,0.044543429844097995,2468,0.5373109130199891,0.6179092382495948,4.236628849270664,0.38641274986493795,716,0.1875,0.15301724137931033,0.22093023255813954,0.18604651162790697,1277,0.6464369616288176,0.6115896632732968,4.6898981989036805,0.37699034194727216,13.42,12.72,12.62,12.32,2,4,3
254,1205740631,1,15,13,12,12,967,0.5402124430955993,0.10773899848254932,0.5318471337579618,0.1592356687898089,157,0.7961783439490446,0.6942675159235668,6.840764331210191,0.35828025477707004,1101,0.5053272450532724,0.0228310502283105,0.5155555555555555,0.044444444444444446,2476,0.5375942380183091,0.6175282714054927,4.237479806138934,0.38637587506731297,719,0.1888412017167382,0.15236051502145923,0.22007722007722008,0.18532818532818532,1284,0.6464174454828662,0.6121495327102804,4.690809968847352,0.37668743509865,13.42,12.7,12.6,12.34,2,3,3
255,1205740632,1,14,14,9,13,970,0.5409090909090909,0.10757575757575757,0.5348101265822784,0.15822784810126583,157,0.7961783439490446,0.6942675159235668,6.840764331210191,0.35828025477707004,1109,0.5037821482602118,0.0226928895612708,0.5176211453744494,0.04405286343612335,2487,0.5371598981369788,0.6168073984720547,4.237233614796944,0.3862752982173972,719,0.1888412017167382,0.15236051502145923,0.22007722007722008,0.18532818532818532,1289,0.6466252909231963,0.6136539953452289,4.690457719162141,0.37638996638220834,13.42,12.74,12.56,12.36,0,5,1
256,1205740633,1,16,15,14,12,974,0.5399698340874811,0.10708898944193061,0.5362776025236593,0.15772870662460567,158,0.7911392405063291,0.6962025316455697,6.841772151898734,0.3575949367088608,1116,0.503003003003003,0.02252252252252252,0.5197368421052632,0.043859649122807015,2497,0.5376785475904418,0.617140568682419,4.236283540248298,0.38636363636363646,722,0.18803418803418803,0.1517094017094017,0.2230769230769231,0.18461538461538463,1291,0.6463981409759877,0.6142525174283501,4.690162664601084,0.37619416473018324,13.46,12.78,12.56,12.36,1,2,4
257,1205740634,1,13,13,11,14,978,0.5405405405405406,0.10810810810810811,0.5377358490566038,0.15723270440251572,158,0.7911392405063291,0.6962025316455697,6.841772151898734,0.3575949367088608,1122,0.5037369207772795,0.02242152466367713,0.5206971677559913,0.04357298474945534,2506,0.5377427507315774,0.6181165203511573,4.235833998403831,0.3862729449321629,724,0.18763326226012794,0.1513859275053305,0.2222222222222222,0.18773946360153257,1297,0.6471344127473658,0.6137239784117193,4.690053970701619,0.3764456437933692,13.46,12.76,12.52,12.38,0,2,-1
258,1205740635,1,13,12,14,12,980,0.5389221556886228,0.10778443113772455,0.5377358490566038,0.15723270440251572,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1128,0.5037147102526003,0.0237741456166419,0.5206073752711496,0.04338394793926247,2516,0.5383876523582405,0.6184419713831478,4.235691573926868,0.38602941176470595,729,0.18604651162790697,0.1522198731501057,0.22137404580152673,0.18702290076335878,1300,0.6467948717948719,0.6146153846153846,4.69,0.37673076923076915,13.48,12.72,12.52,12.38,1,-1,1
259,1205740636,1,14,14,12,11,982,0.5396113602391629,0.10762331838565023,0.5391849529780565,0.15673981191222572,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1134,0.5051698670605613,0.023633677991137372,0.5205183585313174,0.04319654427645788,2525,0.5380528052805279,0.6182178217821782,4.2352475247524755,0.3857755775577559,731,0.18604651162790697,0.1522198731501057,0.2196969696969697,0.1856060606060606,1307,0.6476664116296864,0.6143840856924254,4.688599846977811,0.37681713848508025,13.46,12.74,12.5,12.4,0,2,3
260,1205740637,1,16,15,12,14,987,0.5423476968796433,0.10698365527488855,0.5375,0.15625,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1139,0.5058823529411764,0.023529411764705882,0.5204301075268817,0.043010752688172046,2532,0.5389349657714585,0.6188783570300158,4.234992101105846,0.385597682991048,732,0.18565400843881857,0.1540084388185654,0.2196969696969697,0.1856060606060606,1312,0.6482469512195123,0.614329268292683,4.689786585365853,0.376905487804878,13.5,12.78,12.5,12.44,1,4,2
261,1205740638,1,12,14,12,12,989,0.5437037037037037,0.10666666666666667,0.5375,0.15625,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1143,0.5065885797950219,0.02342606149341142,0.5214592274678111,0.04291845493562232,2541,0.5389938344483798,0.6198347107438017,4.236521054702873,0.3852157943067035,732,0.18565400843881857,0.1540084388185654,0.2196969696969697,0.1856060606060606,1322,0.6486384266263239,0.6157337367624811,4.688350983358547,0.3767019667170952,13.44,12.84,12.46,12.4,-2,0,0
262,1205740639,1,12,10,14,12,995,0.5463917525773195,0.10603829160530191,0.5341614906832298,0.15838509316770186,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1147,0.5051094890510949,0.02335766423357664,0.5213675213675214,0.04487179487179487,2551,0.5384489742584606,0.6189729517836142,4.237161897295178,0.3854697504246702,734,0.18487394957983194,0.15546218487394958,0.2196969696969697,0.1856060606060606,1328,0.6487198795180724,0.6159638554216867,4.688253012048193,0.37688253012048184,13.44,12.76,12.46,12.4,2,-2,0
263,1205740640,1,11,11,13,14,996,0.5463917525773195,0.10603829160530191,0.5325077399380805,0.1609907120743034,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1153,0.5050798258345428,0.023222060957910014,0.5212765957446809,0.04468085106382979,2557,0.5387498370486246,0.6190848650762613,4.23777864685178,0.38524964150697444,737,0.18619246861924685,0.15481171548117154,0.2188679245283019,0.18867924528301888,1336,0.6470808383233534,0.6160179640718563,4.6931137724550895,0.3764970059880239,13.44,12.76,12.48,12.46,0,-2,-3
264,1205740641,1,11,13,12,13,1001,0.5454545454545454,0.10703812316715543,0.5323076923076923,0.16307692307692306,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1156,0.5050651230101303,0.023154848046309694,0.5222929936305732,0.044585987261146494,2568,0.5381944444444443,0.618380062305296,4.237538940809969,0.38525441329179655,742,0.18503118503118504,0.15592515592515593,0.21722846441947566,0.18726591760299627,1341,0.6472781506338554,0.6167039522744221,4.693512304250559,0.3765846383296047,13.42,12.78,12.5,12.48,-2,-1,-2
265,1205740642,1,13,13,12,10,1008,0.5451895043731778,0.10787172011661808,0.5335365853658537,0.16158536585365854,159,0.7924528301886793,0.6981132075471698,6.8427672955974845,0.35691823899371067,1157,0.5057803468208093,0.023121387283236993,0.5222929936305732,0.044585987261146494,2578,0.5384341867080423,0.6183087664856478,4.236229635376261,0.3852792862684252,745,0.18503118503118504,0.15592515592515593,0.21481481481481482,0.18888888888888888,1346,0.6471025260029718,0.6144130757800892,4.693164933135216,0.37648588410104006,13.38,12.78,12.44,12.42,0,1,3
266,1205740643,1,12,12,12,13,1010,0.5450581395348837,0.10755813953488372,0.5335365853658537,0.16158536585365854,160,0.79375,0.7,6.84375,0.35625,1163,0.5064562410329986,0.02295552367288379,0.5211864406779662,0.04449152542372881,2586,0.5377352410415054,0.6183294663573086,4.237045630317092,0.3853441608662027,747,0.18464730290456433,0.15767634854771784,0.2140221402214022,0.1881918819188192,1354,0.6454948301329395,0.6152141802067946,4.692023633677991,0.3762924667651402,13.32,12.76,12.42,12.46,0,0,-1
267,1205740644,1,14,15,12,12,1015,0.5454545454545454,0.10966810966810966,0.5335365853658537,0.16158536585365854,160,0.79375,0.7,6.84375,0.35625,1168,0.5042857142857143,0.022857142857142857,0.5232067510548524,0.04430379746835443,2596,0.5382960965588083,0.6190292758089369,4.237288135593221,0.38546481766820756,749,0.18388429752066116,0.15702479338842976,0.2140221402214022,0.1881918819188192,1358,0.6462935689739814,0.6156111929307806,4.69219440353461,0.3764727540500736,13.32,12.82,12.4,12.46,-1,2,2
268,1205740645,1,14,15,12,11,1019,0.5459770114942529,0.10919540229885058,0.5319148936170213,0.16109422492401215,161,0.7950310559006211,0.6956521739130435,6.84472049689441,0.35714285714285715,1174,0.5056818181818182,0.022727272727272728,0.5210084033613446,0.04411764705882353,2604,0.5382424475166409,0.619431643625192,4.236175115207374,0.38562467997951877,752,0.18350515463917524,0.15670103092783505,0.21245421245421245,0.18681318681318682,1363,0.6457569087796527,0.615553925165077,4.691856199559795,0.3765590608950843,13.32,12.88,12.34,12.4,-1,2,3
269,1205740646,1,14,14,10,9,1022,0.5464949928469242,0.11015736766809728,0.5319148936170213,0.16109422492401215,164,0.7896341463414634,0.7012195121951219,6.841463414634147,0.3597560975609756,1178,0.5056497175141242,0.022598870056497175,0.5210084033613446,0.04411764705882353,2609,0.5385524466590007,0.6197776926025297,4.234955921809123,0.38584387377028245,756,0.18442622950819673,0.15778688524590165,0.2116788321167883,0.18613138686131386,1366,0.6461688628599317,0.616398243045388,4.693997071742313,0.37646412884333813,13.34,12.92,12.28,12.28,0,4,5
270,1205740647,1,15,13,11,12,1024,0.5477888730385164,0.10984308131241084,0.5319148936170213,0.16109422492401215,164,0.7896341463414634,0.7012195121951219,6.841463414634147,0.3597560975609756,1183,0.5056179775280899,0.02247191011235955,0.5220125786163522,0.0440251572327044,2618,0.5388018843901194,0.619938884644767,4.23414820473644,0.3857588489941432,759,0.18571428571428572,0.15714285714285714,0.21454545454545454,0.18545454545454546,1373,0.6465161446953145,0.616897305171158,4.693372177713037,0.3765477057538237,13.36,12.9,12.26,12.24,2,4,3
271,1205740648,1,14,14,13,13,1025,0.5470085470085471,0.10968660968660969,0.5319148936170213,0.16109422492401215,164,0.7896341463414634,0.7012195121951219,6.841463414634147,0.3597560975609756,1186,0.5056022408963585,0.022408963585434174,0.5230125523012552,0.043933054393305436,2628,0.539034753932014,0.619482496194825,4.234779299847793,0.3856227803145612,763,0.18902439024390244,0.1565040650406504,0.21299638989169675,0.18411552346570398,1380,0.6461352657004832,0.618840579710145,4.6927536231884055,0.3762681159420289,13.36,12.88,12.26,12.24,0,1,1
272,1205740649,1,14,13,14,13,1027,0.5482954545454546,0.109375,0.5319148936170213,0.16109422492401215,164,0.7896341463414634,0.7012195121951219,6.841463414634147,0.3597560975609756,1194,0.5055555555555555,0.022222222222222223,0.525,0.04375,2636,0.5392956499747089,0.6191198786039454,4.235204855842185,0.38549570055639865,766,0.19066937119675456,0.15618661257606492,0.2114695340501792,0.1827956989247312,1387,0.6463590483056958,0.619322278298486,4.691420331651045,0.3767123287671232,13.4,12.9,12.3,12.22,1,0,1
273,1205740650,1,13,13,12,12,1030,0.5482954545454546,0.109375,0.536144578313253,0.15963855421686746,165,0.7909090909090909,0.696969696969697,6.842424242424243,0.3606060606060606,1198,0.5055401662049861,0.0221606648199446,0.524896265560166,0.043568464730290454,2644,0.5396180030257184,0.617624810892587,4.2356278366111955,0.38574760463943525,767,0.19066937119675456,0.15618661257606492,0.21428571428571427,0.18214285714285713,1395,0.6465949820788531,0.6193548387096774,4.691756272401434,0.3767025089605734,13.42,12.94,12.32,12.26,0,1,1
274,1205740651,1,12,13,12,10,1032,0.5481586402266289,0.11048158640226628,0.536144578313253,0.15963855421686746,166,0.7921686746987951,0.6987951807228916,6.843373493975903,0.35993975903614456,1202,0.505524861878453,0.022099447513812154,0.5227272727272727,0.04338842975206612,2657,0.53998870907038,0.6194956718103124,4.235604064734663,0.3853657006649104,773,0.18875502008032127,0.1566265060240964,0.21708185053380782,0.18149466192170818,1398,0.6466380543633763,0.6187410586552218,4.690271816881259,0.37643061516452064,13.4,12.96,12.28,12.18,-1,0,2
275,1205740652,1,15,16,15,12,1037,0.5480225988700564,0.11016949152542373,0.5373134328358209,0.1582089552238806,166,0.7921686746987951,0.6987951807228916,6.843373493975903,0.35993975903614456,1204,0.5062068965517241,0.022068965517241378,0.5237113402061856,0.04329896907216495,2669,0.5398713625577618,0.618209067066317,4.235294117647059,0.38553765455226685,773,0.18875502008032127,0.1566265060240964,0.21708185053380782,0.18149466192170818,1403,0.6464718460441911,0.6186742694226657,4.689237348538845,0.37633642195295786,13.42,13.02,12.34,12.16,-1,0,3
276,1205740653,1,13,13,12,11,1037,0.5480225988700564,0.11016949152542373,0.5373134328358209,0.1582089552238806,167,0.7934131736526946,0.7005988023952096,6.844311377245509,0.3592814371257485,1208,0.5054945054945055,0.02197802197802198,0.5246913580246914,0.043209876543209874,2679,0.5400335946248599,0.6181410974244121,4.238148562896603,0.3857471693417943,776,0.18762475049900199,0.15568862275449102,0.21708185053380782,0.18149466192170818,1408,0.6466619318181819,0.6178977272727273,4.691051136363637,0.3765980113636363,13.42,13.08,12.32,12.12,0,1,2
277,1205740654,1,13,14,11,10,1042,0.5471167369901547,0.1111111111111111,0.5370919881305638,0.1572700296735905,167,0.7934131736526946,0.7005988023952096,6.844311377245509,0.3592814371257485,1209,0.50480109739369,0.02194787379972565,0.5246913580246914,0.043209876543209874,2692,0.5390354135710745,0.6177563150074294,4.239227340267459,0.38589648340762767,781,0.1884920634920635,0.15674603174603174,0.21908127208480566,0.18021201413427562,1412,0.6473087818696884,0.6182719546742209,4.692634560906516,0.37641643059490076,13.46,13.1,12.28,12.08,-1,2,3
278,1205740655,1,12,13,14,14,1045,0.5455820476858345,0.11079943899018233,0.5384615384615384,0.15680473372781065,168,0.7946428571428571,0.7023809523809523,6.845238095238095,0.3586309523809524,1216,0.5040983606557377,0.02185792349726776,0.5285714285714286,0.04285714285714286,2701,0.5389053436998641,0.6171788226582747,4.238059977786005,0.38590645439960525,783,0.1884920634920635,0.15674603174603174,0.21754385964912282,0.1824561403508772,1417,0.6474947071277347,0.6167960479887086,4.694424841213832,0.3768525052928722,13.4,13.08,12.3,12.1,-1,-2,-2
279,1205740656,1,12,13,11,11,1051,0.5439330543933054,0.1101813110181311,0.538235294117647,0.15588235294117647,168,0.7946428571428571,0.7023809523809523,6.845238095238095,0.3586309523809524,1220,0.5061224489795918,0.021768707482993196,0.5274949083503055,0.04276985743380855,2712,0.538747541789577,0.6157817109144543,4.239306784660767,0.38639995083579165,785,0.1884920634920635,0.15674603174603174,0.21951219512195122,0.18466898954703834,1423,0.6475755446240338,0.6184118060435699,4.694307800421645,0.3766690091356289,13.32,13.06,12.24,12.1,-1,1,1
280,1205740657,1,14,14,13,12,1053,0.5445682451253482,0.11002785515320335,0.5366568914956011,0.15542521994134897,169,0.7958579881656804,0.6982248520710059,6.846153846153846,0.35798816568047337,1223,0.5061058344640434,0.021709633649932156,0.5284552845528455,0.042682926829268296,2722,0.5384827332843496,0.6157237325495959,4.240631888317414,0.3866336027430812,789,0.18700787401574803,0.15551181102362205,0.21951219512195122,0.18466898954703834,1430,0.6476689976689978,0.6181818181818182,4.694405594405595,0.37744755244755235,13.38,13.14,12.28,12.08,0,1,2
281,1205740658,1,11,14,14,10,1059,0.5444444444444444,0.1111111111111111,0.5391304347826087,0.1536231884057971,169,0.7958579881656804,0.6982248520710059,6.846153846153846,0.35798816568047337,1227,0.5067750677506775,0.02168021680216802,0.5252525252525253,0.04242424242424243,2734,0.5380699829309923,0.6155815654718362,4.241404535479152,0.38676542306754463,790,0.18700787401574803,0.15551181102362205,0.21875,0.1840277777777778,1436,0.6477483751160632,0.616991643454039,4.694289693593315,0.3769150417827297,13.34,13.18,12.32,12.08,-3,-3,1
282,1205740659,1,14,12,13,11,1068,0.5475862068965517,0.1103448275862069,0.5329512893982808,0.1518624641833811,169,0.7958579881656804,0.6982248520710059,6.846153846153846,0.35798816568047337,1228,0.5060893098782138,0.02165087956698241,0.5252525252525253,0.04242424242424243,2746,0.5386319495023062,0.6161689730517116,4.241077931536781,0.3863498421947076,793,0.18823529411764706,0.15490196078431373,0.2179930795847751,0.18339100346020762,1439,0.6484827426453557,0.6177901320361362,4.694232105628909,0.37665045170257117,13.38,13.18,12.36,12.04,2,1,3
283,1205740660,1,12,12,12,12,1071,0.547455295735901,0.11004126547455295,0.5314285714285715,0.15428571428571428,170,0.7941176470588235,0.7,6.847058823529411,0.3588235294117647,1232,0.5060728744939271,0.021592442645074223,0.5231388329979879,0.04225352112676056,2755,0.5388687235329702,0.6152450090744102,4.242468239564428,0.38635813672111324,802,0.1867704280155642,0.15369649805447472,0.21768707482993196,0.18027210884353742,1440,0.6487268518518519,0.6180555555555556,4.695138888888889,0.3765624999999999,13.34,13.18,12.34,12.02,0,0,0
284,1205740661,1,12,13,14,13,1078,0.5478142076502732,0.11065573770491803,0.53125,0.15625,171,0.7953216374269005,0.695906432748538,6.847953216374269,0.35964912280701755,1237,0.5053763440860215,0.021505376344086023,0.5230460921843687,0.04408817635270541,2765,0.5390898131404459,0.6159132007233273,4.2405063291139244,0.38649789029535875,806,0.18568665377176016,0.1528046421663443,0.21694915254237288,0.17966101694915254,1442,0.6492140545538604,0.6178918169209431,4.695561719833565,0.3765603328710124,13.3,13.2,12.36,12.04,-1,-2,-1
285,1205740662,1,14,13,10,13,1080,0.548431105047749,0.11050477489768076,0.5325779036827195,0.1558073654390935,171,0.7953216374269005,0.695906432748538,6.847953216374269,0.35964912280701755,1243,0.5073627844712182,0.0214190093708166,0.5239043824701195,0.043824701195219126,2772,0.5388107263107261,0.6154401154401155,4.242063492063492,0.38642376142376156,806,0.18568665377176016,0.1528046421663443,0.21694915254237288,0.17966101694915254,1451,0.6502412129565818,0.616815988973122,4.694004135079256,0.37646450723638863,13.32,13.2,12.32,12.06,1,4,1
286,1205740663,1,13,13,14,15,1090,0.5492577597840755,0.10931174089068826,0.5295774647887324,0.15774647887323945,172,0.7965116279069767,0.6918604651162791,6.848837209302325,0.36046511627906974,1247,0.508,0.02266666666666667,0.5248508946322068,0.0437375745526839,2780,0.5392386091127096,0.6158273381294964,4.241007194244604,0.38648081534772194,808,0.18532818532818532,0.1525096525096525,0.2195945945945946,0.17905405405405406,1455,0.6497136311569303,0.6164948453608248,4.693470790378007,0.3766323024054982,13.28,13.2,12.34,12.12,0,-1,-2
287,1205740664,1,13,13,14,12,1096,0.5483870967741935,0.10887096774193548,0.5307262569832403,0.15921787709497207,173,0.7976878612716763,0.6936416184971098,6.8497109826589595,0.3598265895953757,1248,0.508,0.02266666666666667,0.5238095238095238,0.04365079365079365,2793,0.5379818594104306,0.6158252774794128,4.240959541711422,0.3863826232247286,811,0.18461538461538463,0.1519230769230769,0.21885521885521886,0.17845117845117844,1459,0.6496458761708934,0.6154900616860863,4.692254969156957,0.37645647703906776,13.26,13.2,12.4,12.12,0,-1,1
288,1205740665,1,14,12,12,12,1099,0.5502008032128514,0.10843373493975904,0.5307262569832403,0.15921787709497207,173,0.7976878612716763,0.6936416184971098,6.8497109826589595,0.3598265895953757,1254,0.5092838196286472,0.022546419098143235,0.5237154150197628,0.045454545454545456,2803,0.5374895944821023,0.6164823403496253,4.241883696039957,0.38625282435485797,813,0.18582375478927204,0.15134099616858238,0.21885521885521886,0.17845117845117844,1465,0.6497155858930604,0.616382252559727,4.689419795221843,0.3762798634812286,13.24,13.18,12.36,12.12,2,2,2
289,1205740666,1,9,11,12,12,1104,0.5492021276595744,0.11037234042553191,0.5307262569832403,0.15921787709497207,174,0.7931034482758621,0.6954022988505747,6.850574712643678,0.3620689655172414,1258,0.5086092715231788,0.022516556291390728,0.5245579567779961,0.04518664047151277,2812,0.5385550023707917,0.615931721194879,4.243954480796586,0.3863501659554292,814,0.18582375478927204,0.15134099616858238,0.2181208053691275,0.17785234899328858,1468,0.6497502270663035,0.6158038147138964,4.690054495912807,0.37653269754768387,13.14,13.14,12.34,12.14,-2,-3,-3
290,1205740667,1,11,11,11,11,1107,0.5483443708609271,0.11125827814569536,0.5307262569832403,0.15921787709497207,174,0.7931034482758621,0.6954022988505747,6.850574712643678,0.3620689655172414,1261,0.5099075297225891,0.022457067371202115,0.5235294117647059,0.045098039215686274,2822,0.5378868414835812,0.6162296243798724,4.245216158752657,0.3862213560122845,819,0.1844106463878327,0.1520912547528517,0.22073578595317725,0.17725752508361203,1474,0.6495929443690639,0.6146540027137042,4.689959294436906,0.37686567164179097,13.12,13.12,12.32,12.12,0,0,0
291,1205740668,1,16,15,15,11,1110,0.5488126649076517,0.11081794195250659,0.5307262569832403,0.15921787709497207,174,0.7931034482758621,0.6954022988505747,6.850574712643678,0.3620689655172414,1266,0.5105263157894737,0.02236842105263158,0.525390625,0.044921875,2831,0.5378252678676556,0.6167432002825857,4.245496291063229,0.38622983633580604,819,0.1844106463878327,0.1520912547528517,0.22073578595317725,0.17725752508361203,1482,0.649122807017544,0.6147098515519568,4.687584345479082,0.376855600539811,13.18,13.14,12.4,12.1,1,1,5
292,1205740669,1,13,13,14,10,1112,0.5488126649076517,0.11081794195250659,0.5305555555555556,0.15833333333333333,175,0.7885714285714286,0.6971428571428572,6.851428571428571,0.3628571428571429,1271,0.5117801047120419,0.02225130890052356,0.5263157894736842,0.04483430799220273,2840,0.5371185446009389,0.6158450704225352,4.245422535211268,0.3864143192488264,821,0.1840607210626186,0.15180265654648956,0.22,0.18,1488,0.6481854838709679,0.614247311827957,4.686827956989247,0.3768481182795698,13.16,13.12,12.36,12.0,0,-1,3
293,1205740670,1,14,12,13,12,1114,0.549407114624506,0.11067193675889328,0.5318559556786704,0.15789473684210525,175,0.7885714285714286,0.6971428571428572,6.851428571428571,0.3628571428571429,1277,0.5104166666666666,0.022135416666666668,0.5262135922330097,0.04466019417475728,2848,0.5371898408239699,0.6155196629213483,4.244733146067416,0.38638225655430725,823,0.18371212121212122,0.15151515151515152,0.21926910299003322,0.18272425249169436,1493,0.6483590087073008,0.6155391828533154,4.6872069658405895,0.37659075686537163,13.2,13.12,12.4,11.98,2,1,2
294,1205740671,1,13,12,12,12,1115,0.5486842105263158,0.11052631578947368,0.5318559556786704,0.15789473684210525,176,0.7840909090909091,0.6988636363636364,6.8522727272727275,0.3622159090909091,1282,0.5110246433203631,0.02204928664072633,0.5241779497098646,0.04448742746615087,2856,0.5369105975723621,0.615546218487395,4.246498599439776,0.38643790849673215,827,0.1830188679245283,0.1509433962264151,0.22112211221122113,0.1848184818481848,1498,0.649532710280374,0.6161548731642189,4.686248331108144,0.3761682242990653,13.2,13.12,12.4,11.98,1,1,1
295,1205740672,1,12,12,16,10,1120,0.5510471204188482,0.1099476439790576,0.5303867403314917,0.1574585635359116,176,0.7840909090909091,0.6988636363636364,6.8522727272727275,0.3622159090909091,1291,0.510939510939511,0.021879021879021878,0.525,0.04423076923076923,2864,0.5372730446927373,0.6162709497206704,4.245810055865922,0.38675512104283066,828,0.18267419962335216,0.15065913370998116,0.22112211221122113,0.1848184818481848,1502,0.6494673768308922,0.6158455392809588,4.685752330226365,0.3764980026631158,13.2,13.1,12.52,11.94,0,-4,2
296,1205740673,1,13,12,12,13,1125,0.5501955671447197,0.10951760104302477,0.532967032967033,0.1565934065934066,176,0.7840909090909091,0.6988636363636364,6.8522727272727275,0.3622159090909091,1295,0.5121951219512195,0.021822849807445442,0.524904214559387,0.044061302681992334,2875,0.5369565217391302,0.6163478260869565,4.243478260869566,0.3867536231884059,830,0.18233082706766918,0.15037593984962405,0.22039473684210525,0.18421052631578946,1506,0.6497343957503321,0.6148738379814077,4.684594953519256,0.3763280212483399,13.18,13.06,12.52,11.96,1,1,0
297,1205740674,1,15,15,14,12,1131,0.5499351491569391,0.11024643320363164,0.5300546448087432,0.1557377049180328,177,0.7796610169491526,0.7005649717514124,6.853107344632768,0.3615819209039548,1300,0.5121638924455826,0.02176696542893726,0.5257142857142857,0.04380952380952381,2884,0.5377080443828015,0.616504854368932,4.242718446601942,0.3866736014794268,830,0.18233082706766918,0.15037593984962405,0.22039473684210525,0.18421052631578946,1510,0.649337748344371,0.614569536423841,4.68476821192053,0.37665562913907275,13.24,13.08,12.54,11.96,0,1,3
298,1205740675,1,11,13,11,14,1135,0.5470967741935484,0.11225806451612903,0.5300546448087432,0.1557377049180328,179,0.7821229050279329,0.6983240223463687,6.849162011173185,0.361731843575419,1305,0.510178117048346,0.021628498727735368,0.5257142857142857,0.04380952380952381,2891,0.5376167416118989,0.6163957108267035,4.243168453822207,0.386515623198432,834,0.18164794007490637,0.15168539325842698,0.2222222222222222,0.1830065359477124,1517,0.6499670402109428,0.6150296638101516,4.688200395517469,0.37656558998022405,13.24,13.12,12.56,12.02,-2,0,-3
299,1205740676,1,15,11,15,12,1141,0.5474358974358975,0.11282051282051282,0.5286103542234333,0.1553133514986376,180,0.7833333333333333,0.7,6.85,0.3611111111111111,1312,0.5107458912768648,0.021491782553729456,0.5256166982922201,0.04364326375711575,2898,0.5380434782608694,0.6159420289855072,4.241545893719807,0.3865884518058432,835,0.18164794007490637,0.15168539325842698,0.22149837133550487,0.18566775244299674,1522,0.6504599211563733,0.6156373193166885,4.688567674113009,0.37631406044678045,13.28,13.1,12.62,12.02,4,0,3
300,1205740677,1,14,14,12,13,1142,0.5474358974358975,0.11282051282051282,0.529891304347826,0.15489130434782608,181,0.7845303867403315,0.6961325966850829,6.850828729281768,0.36049723756906077,1313,0.5113636363636364,0.021464646464646464,0.5256166982922201,0.04364326375711575,2906,0.5375946317962834,0.6152787336545079,4.241913282863042,0.38655654966735503,836,0.18164794007490637,0.15168539325842698,0.22402597402597402,0.18506493506493507,1531,0.649902024820379,0.6152841280209014,4.687132593076421,0.3760613977792292,13.26,13.08,12.56,12.0,0,2,1
